,growh_rate_Plate1_1 Feb 2018,growh_rate_Plate2_1 Feb 2018,growh_rate_Plate1_9 Feb 2018,growh_rate_Plate2_9 Feb 2018,growh_rate_Plate1_20 Feb 2018,growh_rate_Plate2_20 Feb 2018,growh_rate_Plate3_1 Feb 2018,growh_rate_Plate4_1 Feb 2018,growh_rate_Plate3_9 Feb 2018,growh_rate_Plate4_9 Feb 2018,growh_rate_Plate3_20 Feb 2018,growh_rate_Plate4_20 Feb 2018,growh_rate_Plate5_1 Feb 2018,growh_rate_Plate6_1 Feb 2018,growh_rate_Plate5_9 Feb 2018,growh_rate_Plate6_9 Feb 2018,growh_rate_Plate5_20 Feb 2018,growh_rate_Plate6_20 Feb 2018,growh_rate_Plate7_1 Feb 2018,growh_rate_Plate8_1 Feb 2018,growh_rate_Plate7_9 Feb 2018,growh_rate_Plate8_9 Feb 2018,growh_rate_Plate7_20 Feb 2018,growh_rate_Plate8_20 Feb 2018,growh_rate_Plate9_1 Feb 2018,growh_rate_Plate10_1 Feb 2018,growh_rate_Plate9_9 Feb 2018,growh_rate_Plate10_9 Feb 2018,growh_rate_Plate9_20 Feb 2018,growh_rate_Plate10_20 Feb 2018,lag_phase_Plate1_1 Feb 2018,lag_phase_Plate2_1 Feb 2018,lag_phase_Plate1_9 Feb 2018,lag_phase_Plate2_9 Feb 2018,lag_phase_Plate1_20 Feb 2018,lag_phase_Plate2_20 Feb 2018,lag_phase_Plate3_1 Feb 2018,lag_phase_Plate4_1 Feb 2018,lag_phase_Plate3_9 Feb 2018,lag_phase_Plate4_9 Feb 2018,lag_phase_Plate3_20 Feb 2018,lag_phase_Plate4_20 Feb 2018,lag_phase_Plate5_1 Feb 2018,lag_phase_Plate6_1 Feb 2018,lag_phase_Plate5_9 Feb 2018,lag_phase_Plate6_9 Feb 2018,lag_phase_Plate5_20 Feb 2018,lag_phase_Plate6_20 Feb 2018,lag_phase_Plate7_1 Feb 2018,lag_phase_Plate8_1 Feb 2018,lag_phase_Plate7_9 Feb 2018,lag_phase_Plate8_9 Feb 2018,lag_phase_Plate7_20 Feb 2018,lag_phase_Plate8_20 Feb 2018,lag_phase_Plate9_1 Feb 2018,lag_phase_Plate10_1 Feb 2018,lag_phase_Plate9_9 Feb 2018,lag_phase_Plate10_9 Feb 2018,lag_phase_Plate9_20 Feb 2018,lag_phase_Plate10_20 Feb 2018
B12,0.4708907576274425,0.5344298791046653,0.507157138905587,0.5437524675259253,0.4964913898395446,0.5414630701990407,0.5186248713932655,0.5171428914060388,0.34680644781738035,0.37160112796358913,0.5450363836598108,0.0,0.5348236273783301,0.5431954535059086,0.5951116579476691,0.616504614058541,0.48321025507835375,0.5194827053583784,0.4736236091367426,0.6045678934577264,0.46200304361845757,0.46812874024318074,0.47035857998888897,0.47040991091265233,0.6764894762238701,0.6812378079551301,0.6427405161570865,0.605526100176251,0.5465755906668055,0.7037642570624154,3.4870421715291133,8.3152602793295,6.453757193283268,6.671815916454049,2.6459542832633596,3.5138981621921017,12.227734235494111,13.944122992013225,19.86796853318074,21.20218681293923,17.653838948167834,0.3867330948279317,0.14721164876242065,0.4455717846048608,3.2469100761510754,3.6479876959140825,0.7876146383091789,0.8784030109979297,3.124499473817365,3.2873200393029003,8.081671784191759,8.181108163288961,2.574916585003838,2.703934051643733,0.17224931000486787,0.1590770214752335,-0.05850032255112181,-0.034964432017793534,-0.015902713348136754,-0.21620288491396322
C1,0.7093929791665183,0.7949633491776297,0.8198105934672626,0.7248514574001603,0.6488311588343957,0.7007566715793677,0.6691765569569273,0.6721763087891017,0.600715200533469,0.5638940843523578,0.6651889718884335,0.6372716365653209,0.7359522146437975,0.7789508489645156,0.8665278477370525,0.7091817056431596,0.8726027691479673,0.7692501985114413,0.7745236471109282,0.6990581480707828,0.7228212151933924,0.6287442649524151,0.7460758968994776,0.759998685277024,0.7594917093767117,0.7476037113587356,0.6786541522932622,0.6867421461870326,0.6815592211012049,0.6780815848111506,0.08815351804463267,-0.07304500473438269,-0.15665799587293006,0.1327051514573091,-0.0204029482022412,0.07304255912502988,0.08994375363549167,0.3867825680250139,2.8633262881231647,2.4837150662116025,0.7507277990550176,0.47884129951050936,-0.04169961390674359,-0.05794986858401108,-0.17565824810087927,-0.08737793159102925,-0.15093254988078098,-0.017717240548109525,-0.05091357925920226,-0.009364171133492194,-0.017369934925799635,0.688024560909168,-0.05081654473635733,-0.07943894687868136,0.03864471666452718,0.09837893131171138,-0.016311798252139575,0.05087657335334628,0.06642272879899447,-0.007285138828922788
C2,0.8546762496792959,0.8657952908016125,0.8488904782489354,0.8262822452662001,0.8117745063611447,0.8829137736660947,0.6025138329037567,0.5828880594337004,0.5751618655190416,0.5907507655672316,0.5648169691628097,0.5743483380866751,0.7278875493837683,0.7500225299586515,0.6501126871303282,0.720735589793742,0.7397828119635358,0.9367813147556825,0.7334339251522495,0.7439174663165774,0.647614673957962,0.6670182335617681,1.0081477324227845,0.8429316476225696,0.7897942097626892,0.7912673720051383,0.7322140171589344,0.7315642029633297,0.7673019355589061,0.8014198976316264,0.02479521466227097,-0.07273470228214973,-0.07676757961208791,-0.16804680319039667,-0.16611032353254818,-0.06321933280350867,0.9083650834589401,0.8409191892063292,4.616604669925344,5.028276906542875,1.843884274385415,2.324303808510024,-0.025366267559620237,-0.012628544404884479,0.47929186225832243,0.47794883398969334,-0.011397493953868465,-0.12474100328294935,-0.022275814560218654,-0.04612679350886084,0.7391457495652414,0.21759325116906547,-0.1649396625734546,-0.13373340165931824,0.10515152746351508,0.10355455653347723,-0.04006012263160286,-0.03277735426763051,0.1442888089218164,0.08796333721443994
C3,0.829124399633637,0.7817572501813772,0.7139854818264263,0.8075970335712287,0.6979450482548856,0.922202272488175,0.6298902233582738,0.6486983564697388,0.5963655858736757,0.6091698642345803,0.5992848985080635,0.5862505987673358,0.7405693132431461,0.7785458807991967,0.6909421078314207,0.6532249877750282,0.8005591981747484,0.7896354063794654,0.7420364558970333,0.8141418885366375,0.692123487190926,0.6770001081687537,0.7736758370433561,0.773809247333626,0.7958051181935696,0.7868148776740784,0.7453848012410839,0.7851439931371859,0.7173028170580064,0.8617241038527576,0.043043667985827705,0.10323016099366811,0.17434984815056398,-0.04068855559707518,0.12160307844063922,-0.1355594412378518,0.4070699742751107,0.45859842161133546,4.262526098569973,4.1061225451746886,1.1127121681790313,1.3683609534845713,-0.04819628345408056,-0.029861587882172635,-0.12911897972914488,-0.10783883950759132,-0.07931697174646335,-0.03972710284538239,-0.036065232607903064,-0.11416553336082857,0.30175365140562116,0.27804952983823794,-0.06404936114862148,-0.048417538929254045,0.16836502447808233,0.08079600415042165,-0.05981099669473233,-0.08615464591134081,0.09608830325324758,-0.08274604240726802
C4,0.0,0.0,0.41189123880928546,0.4413239883245065,0.0,0.0,0.0,0.0,0.2760236664936628,0.43280558131637453,0.0,0.0,0.0,0.0,0.3022682970436801,0.31276075326409214,0.0,0.0,0.0,0.0,0.3534536353970469,0.32749406145586984,0.0,0.0,0.0,0.0,0.3856337374171261,0.13805977218988594,0.0,0.0,1.8841767649358836,2.160759960809685,22.19319228624904,44.94969219100572,2.9896605479445526,3.02369120908757,1.6101488322388668,1.998403467227135,27.655807185608936,21.636852439712808,1.643947712454377,1.7059127051825342,0.0,0.8415405179356483,4.914304484340624,20.55323534968532,1.4152399238373015,1.7311551700544072,1.3256859960137888,1.3405587557119922,45.823301772669055,46.40387535877231,1.9330498729324148,1.7546391796602592,1.100009574370116,1.9274348388306493,46.566420494502395,50.43576770489987,2.453909778522082,1.8126173469735747
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31610930199823384,0.36240205607419257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1753218830262213,2.5178894725131684,0.0,0.0,2.465335887576938,1.8722376655301112,1.8324055907187606,1.9686942840659896,1.0598306934650878,1.3725774772168364,1.6582283556487454,1.7206312659631777,3.0686263244923353,1.7051133624240045,5.6815487606612844,47.46080943301626,1.6474039057609104,2.1552429624530482,1.075345011813905,1.3477525354894127,0.0,0.0,1.5668558980208864,1.8975670582403374,0.9926986525686914,0.749622416460916,2.474093115454693,1.8120697739849163,2.1185139469038425,1.4368997945809667
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.714870526439789,2.358508817765589,2.95310064281054,3.74351511545008,1.9887681721219863,2.3339494393751146,2.520695600100588,3.2137739211176495,2.679420187465965,3.4627807597719737,2.4976839367349903,2.0323554591939192,3.2251585975391173,2.259677626761043,56.3880274108874,2.1263107708649045,2.6785398731180763,3.4302823622147542,0.0,2.118711096384594,3.9587587906780897,4.035363072097397,1.498292719786594,2.357534282447947,1.0478707286561395,0.1535026284147989,2.5556326131028584,1.6869819021476218,1.032027746487774,0.935719794495089
C7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8043049637983692,1.1281525767321021,2.128080320225976,1.6099985501410146,2.4482537436735328,1.27872949436221,1.7672905646899402,1.238077320748463,29.163264937209007,0.734148521773534,0.860167696983023,1.0373860064995277,1.204769816703081,1.4935262654825792,1.3665996453708686,1.3703511673613633,1.6433288567700757,1.252352661757815,1.0886487314894318,0.0,4.172572134080411,1.7104836537756682,1.2855387567978305,1.3361659890444209,0.9943366000001319,1.0983683615122857,1.9503769936691242,0.8508497356222762,1.427384583100082,0.9923107121823556
C8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.499812007092821,1.079004388561568,0.0,1.7289022565924768,2.5494629731506393,1.3688797087343119,1.1800900879411564,1.1135664205105371,1.2569046202251855,1.427923167296683,1.1670979308109928,1.2053791833842524,1.9325497331942643,1.3340041170628147,1.7880740915571636,0.0,1.782081210951226,1.8246948258872209,1.132009951224429,2.0067589738538523,2.1620500576062938,1.7713006740745385,1.511604861587454,1.8056867255887425,1.2129616086653563,2.0523388556165116,2.7693167879370293,2.935264561066731,1.6265547594466945,1.1041797653793743
C9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3668660570278277,1.128721091757079,1.7984427596017838,1.8508569012347493,2.4177242918142525,1.3583470838848584,1.2190606414550338,1.1970537358408748,1.389090008303171,2.087442687829821,1.0050169728042562,1.1928668333753443,1.7225464904300942,1.9670206714344047,1.9301421878379443,2.350130745928894,1.419984661941946,1.530734416026597,1.0506292614561161,1.1386398394090733,1.688914220213988,1.7046877473465685,1.5491658726193798,1.9406004840417204,2.1466983162040556,0.8404529577952964,2.753185258026093,2.8440319422275735,1.264207388517086,1.4482804458973604
C10,0.39683073846497074,0.396728793051429,0.5488135764209957,0.44501497403784024,0.3916096447929619,0.3359329624141637,0.3073694027700604,0.34810659954840245,0.5308248817906772,0.5090538336646891,0.43007064817455914,0.4327797741218053,0.4720463132630924,0.4658571736785041,0.5748870923800707,0.6992013649780405,0.5187820896531152,0.5103441656891502,0.4219783351397873,0.40735214097008504,0.4546822809422329,0.45690011972038996,0.3426869161483334,0.2735968457415063,0.5860740155023163,0.6132171207549436,0.5558668069729393,0.5645400630321249,0.6080111275822042,0.6307753716529667,1.546075190948879,3.10571644368134,1.020057421196816,1.3266421707876064,4.94199810219479,4.693702793935925,4.671221973142455,4.234404879113379,3.6468939279335704,3.5360498694971043,5.475903973012429,6.469410612571912,1.085606337795694,0.8036501028062868,-0.2905745951635269,-0.2570520650331718,0.9373204546089564,0.9328767689939697,3.984398034677344,3.3983501273468213,1.7289273781128554,1.6492914376289356,2.3586232909528757,3.214224095755555,14.482374489253115,14.906606977180253,14.463941922354113,14.106565171713198,15.315963748717119,14.596025338853774
C11,0.2931754514398865,0.0,0.2910403568810346,0.46320411183982857,0.35015065117818445,0.0,0.27552731630296823,0.22753724111618712,0.30028692664353607,0.31391028004546284,0.0,0.0,0.3735478171759795,0.39276058273560144,0.3854927676388751,0.4256782416595991,0.32638398840930993,0.3843069335069221,0.4580823692167777,0.4097837947260065,0.14227766184499518,0.14649691796284758,0.0,0.0,0.0,0.0,0.28803268408479915,0.6513571129697067,0.0,0.0,6.8787476602690685,0.0,8.338066749671567,16.143645033044876,16.67803387342465,0.0,6.369171936011357,5.963999819116162,11.690166414464562,4.71447349884546,0.0,0.0,2.617382535496878,3.4514577288931005,1.342339278694789,1.5611330905998542,2.7952217656838148,3.9400997291912483,17.02523466432808,17.649019416817804,7.776253466707843,8.634030412741437,0.0,0.895025873146789,1.2679313053625734,0.7386462927738755,31.186637239974683,19.624960647449626,1.7614922253775838,1.6580649836649286
C12,0.8418257843494708,0.829826426595119,0.8032512956106017,0.7551507710741032,0.886291894900437,0.9188357291613216,0.8040501386192513,0.6333195989101243,0.6900229954099497,0.7104894024743315,0.7973784498908191,0.9169246252620021,0.8817252652233507,0.7020995735372664,0.8978457376235629,0.8819467289593996,0.8603682906272061,0.8485019747682452,0.7297363847785295,0.7297319579296372,0.7526517200106665,0.734440783180741,0.889379762740967,0.8796346866072476,0.7864504638023008,0.8183080391797025,0.7927352369566821,0.9072726812455355,0.9164306913963989,0.8089571561536776,-0.08359502441170641,-0.1065976694930969,-0.03866508568638394,-0.038461628199848996,-0.07482801630162439,-0.09848059751276861,-0.23790827260719027,0.010527669116714322,-0.02884459654364746,-0.04199409486235983,-0.08962253871065862,-0.13918699850235672,-0.15307339283149268,-0.05459803761333171,-0.1626039012934648,-0.16852175458987284,-0.16281135907615618,-0.09941731070800164,-0.06273047845672419,-0.077878555275538,-0.09179101813491397,-0.03543583235461545,-0.1275617473517452,-0.17487898510847455,0.04429858986093693,0.1640945916776977,-0.05929131406002164,-0.17055154108989556,-0.16530620115773054,-0.026732334447226447
D1,0.8908124956903756,0.7328242502472293,0.8580453587589436,0.8048516951597752,0.6957203280389684,0.9276641852352187,0.7087627015319262,0.6409840905053288,0.6977655729944396,0.6640526560076416,0.8790657636244925,0.8750378159954129,0.7270317560679729,0.7324963258955849,0.8759852056884697,0.720145086704757,0.8908628308893812,0.9222125686472441,0.7779535395486171,0.7098132951944985,0.654690710038177,0.628328926237143,0.9349486000315446,0.8952817449808996,0.8067081614413215,0.7996856638743062,0.8050155654370617,0.7692444250818611,0.7912302102735572,0.7364993152885555,-0.08583491700037882,0.031220016445374643,-0.05663454097168663,0.2852183989509689,-0.041383412575819345,-0.08955810170756429,-0.17914720555001296,-0.09910202342956353,-0.038622132547491916,0.036747731944621664,-0.2222583014606594,-0.1928522245105888,-0.08109374549533288,-0.08011656399004863,-0.1705356728791353,-0.05706529133607996,-0.17797843732776697,-0.148396053305492,-0.09936623085323304,-0.05922859374591105,0.6442760946606971,0.679356769530822,-0.11408111141938104,-0.1774891254026486,0.14218601315057278,0.11952493340702475,-0.03876660871578452,-0.04434296282776473,-0.06994155929896284,-0.03630701445992357
D2,0.8242741432126364,0.7423857658718289,0.7976124461660142,0.6840032826169999,0.9081519597216331,0.899444293481271,0.7776614020024788,0.6420714966711502,0.7959410858379734,0.7524267165647389,0.7106914978985497,0.906707633466792,0.7127019409054992,0.7305545601819137,0.8663309330989616,0.7137631080158624,0.8864085852270459,0.77396660803617,0.7506927348723224,0.7611265033180107,0.6483425759389522,0.7217903986434182,0.8953521357428385,0.9088287328185207,0.7935376337366412,0.7990701351425611,0.7954699687720123,0.8038969423694605,0.800808190782684,0.7714862667169665,-0.04405867157941801,0.06614785246322041,-0.194681436887994,0.12535549839934912,-0.10654852683276861,-0.15642723336075737,-0.130414514462587,-0.04034615000625008,-0.11082178742212223,-0.07059905250695686,-0.05733640552920327,-0.17681851064681786,-0.07530309963452586,-0.07221673990085231,-0.1442124529628065,-0.04218235296750672,-0.18332004078368402,-0.10292602444671872,-0.06617186633800287,-0.07938840649767376,0.25915888485818583,-0.03579528639159191,-0.17165552634169956,-0.1906543788399515,0.00848905317816917,0.11091378212045311,-0.06482293527119765,-0.10028107110077067,-0.03621374598667193,-0.011677413459026842
D3,0.7896540680158118,0.8338448516403868,0.8101678138767775,0.8175860174524826,0.8355391169161723,0.7274014703557679,0.4400033366830276,0.43034664962692826,0.5897838915251589,0.5994541858178358,0.5123644211168504,0.5132586584590327,0.8406121473296347,0.6883299587193088,0.8690888466792893,0.9122851548282824,0.7965187993931597,0.6838008326325831,0.6704601054786,0.6317605585960436,0.6737037372762698,0.7306487307538893,0.7903752801218894,0.8180971747770085,0.7754312270346221,0.7438498517308615,0.7775205967583166,0.8455630975217933,0.6860087729087,0.7299934752759689,-0.04289148018625333,-0.12711195617136006,-0.048158118915214265,-0.11367824529801929,-0.10400323019026247,-0.2251482092203405,-0.37291656468465584,0.6582741675189332,0.010017303744879857,-0.1929188672276979,0.4781467327815312,0.4345115000102475,-0.13058969030094236,-0.07159537919576475,-0.17510645201801645,-0.1810315310786721,-0.18326487406164715,0.12402105577377975,-0.01709790912748721,0.06389582263882398,0.18327071511094828,-0.04820128110502164,-0.14480804085394638,-0.1708817011100675,0.1846545131661974,0.08869725648005045,-0.07338468562949751,-0.14615664055381639,-0.03136205314461926,-0.10720995048492188
D4,0.7439304476447731,0.5151488832939943,0.5967520520564515,0.5967814325776425,0.5350219858481098,0.5985888424173473,0.37321034571382844,0.4248594891407909,0.5805214506205864,0.5931832463786773,0.5425767675061309,0.5717668621727602,0.8320659709787966,0.8749047675856461,0.8499175155909315,0.8468478244488409,0.8272761383428477,0.8571963562625753,0.5221059296278661,0.5522114704138514,0.5050307464996099,0.6944009626019062,0.6189477388757129,0.5017203073701648,0.689693708999799,0.6521937381583921,0.638108603846601,0.5855100980841155,0.6513119594593754,0.6176635593179952,-0.251331283418491,0.37834638982963,0.07871435716717046,0.811776525694158,0.6516291574287836,1.4261215255656365,1.28660560927185,1.6607253246141607,1.09949992485309,1.0470451645915093,1.9172628406685606,1.8514001834089318,-0.22917233142982518,-0.25727247921053464,-0.14204666831272517,-0.21011484495563526,-0.12351299951699635,-0.18691599578872242,0.3274587030193814,0.9249331134779366,0.19176902446096378,-0.23950709186684138,-0.3043935980779674,1.1249162362609648,0.6995863925991403,0.7120898696366351,0.8274545205431245,0.5091624645631252,0.8142007809160439,0.645798442259133
D5,0.9116099154731426,0.9207477185714652,0.7703538407672983,0.9180691983313163,0.9316639885547204,0.8965588352674534,0.5409585742337817,0.5216995865907845,0.6922791040169375,0.8304007517554645,0.8396694107477672,0.8326402652663152,0.7117067201496837,0.9356111656920202,0.8824864322351822,0.7813858549218199,0.8840376961225506,0.8834970285799997,0.7251936805980017,0.7074603045221415,0.6707077538315159,0.6545738977530557,0.8948734512901846,0.6765144498571154,0.8130524905534798,0.7643693665527,0.7747109148687762,0.7698359139155333,0.7373763153684817,0.7961563526219451,-0.08924157936103216,-0.18442566916825065,0.018361326792830646,-0.02441391531048631,-0.11372490574245675,-0.11660311772020582,0.13899724716246475,0.03195119218236919,-0.05840388676017805,-0.14161203926575017,-0.21900070369514602,-0.1266674301898052,-0.060326364776017716,-0.21938053958008508,-0.17123181103878027,-0.095466534332874,-0.13826796396175,-0.14131675969492863,-0.07278109593709248,-0.055941816592521953,0.43065772444632033,0.30749026845849237,-0.1110966339786571,0.06479749489670406,0.1381588529485338,0.006959159039493734,-0.03313967083723002,-0.05014118790824862,0.00839484877140162,-0.01640337668143743
D6,0.8350300244034298,0.7124170941741721,0.8251392984413425,0.7788604292538459,0.7584798956952074,0.8749310357045514,0.44944950761110775,0.45603382313446833,0.6060332309206381,0.6392844870822416,0.6643862695149629,0.7867707181499755,0.8760642910667409,0.8306824079908709,0.9018305478965933,0.9068386283435502,0.6905758467897486,0.856332510288488,0.8608072781996181,0.8036120066786594,0.6807346207844872,0.6920580643518679,0.708570014180598,0.6700015920372508,0.8143188746378993,0.7941813901720296,0.7642904184869166,0.7104861971442771,0.75953570941377,0.7334965343166058,-0.04641409700772836,0.12162707108111015,-0.03425413549360212,-0.06988695884003138,0.06624492196525456,-0.148137087791555,0.11039905217768453,0.1879876810516996,-0.06881406816496849,0.1588565724256692,-0.2220993560995539,-0.10906769333889055,-0.15219348680499567,-0.16286801526991224,-0.1617017374976354,-0.17447949681676223,-0.07108969586972369,-0.13961755623020922,-0.09067962135927521,-0.11628139130672466,0.2825768161674711,-0.036961017142237984,-0.07453436700006544,-0.03606453395415865,0.2584355303358463,0.18368657893849893,-0.03522140654413031,0.046979413649607116,-0.015214462136042162,0.038343852444627124
D7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3884025924237235,1.495221828030484,2.004797056660607,1.854651207895344,2.0989605185534224,1.6314915145679976,1.255085234972242,1.289789824515104,2.230308273405697,0.9222585920735327,1.484701222274115,1.0510519614790965,2.3604804036436207,1.4029540295192007,1.869876521032225,2.0095722687885313,1.7166965286213625,1.3058287570147868,1.1285984951546162,1.107798178671338,1.9192094071858747,2.4224354238628365,1.9130470196267098,2.3396177970021945,1.149274297066622,0.9077885233293408,2.611091968067001,1.5593968096990523,1.1941702805240553,1.2249126381912205
D8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6443553799761652,1.1357272491139696,2.041879420454592,1.834802456111845,1.6329169239916048,2.1266066984713348,1.190683581410788,1.4931027338414893,0.9481577626667956,1.0056117001392408,1.1261037928125752,0.9455801967151167,2.196473041482566,1.6029842588622039,1.8542626060242355,1.9638381120033728,1.9275862091335192,2.0871343631007626,1.3315518816161322,1.1618976334954496,1.5485082944677089,1.9751277630872437,1.8178070238848214,1.1328890961917608,1.1400619499940525,0.9125375717067499,2.6012654410372846,1.7765002200017932,1.2466189648588788,1.7809295171018853
D9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3325645626175557,1.1155953974270467,2.120054999971501,1.833469644721788,2.3972741245148654,1.489744361516724,1.4609458415438468,1.180240141196272,1.0017690254117753,1.1014070282533908,0.9982096878115705,0.8744197322568752,1.525923617691447,1.7026781779055327,1.3195947266457608,2.1796946017646377,1.7759561117442821,1.0389002584847553,1.371022794836275,2.1282583807547297,2.2598811739785702,2.093723675949718,1.1952294690596545,1.3426651178100464,0.9536904697937558,0.967284916410371,2.064007303498286,2.2333011350100946,1.0551548566917255,1.049542788200032
D10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904774495301943,0.8173730462513547,1.327585337978789,1.5675376214531127,1.9057473400813478,1.3044057802475173,1.792510931273732,1.7671228715106295,1.1584691251794652,1.929577663204455,1.2031037444709014,1.063693639929447,1.2137168330314942,1.3160457573318247,2.0784351923434627,1.488204415995881,1.6054905665550763,1.693227231809825,1.1540215038424186,2.380557278869645,1.8616137456827602,1.7562560006751937,1.2168672192430883,1.0678120892997498,0.8798844777502381,0.7784445050614472,1.6771161250824775,2.374210398798141,1.0407581211258154,1.287284467199374
D11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.276151354878003,1.1068405967664887,1.7211480620346151,2.059160708869854,2.22399410103446,1.6764958549021642,1.3520028052190263,1.6841017926266773,1.0579805366056831,1.5257065856167173,1.1037423525163703,1.027271788628724,1.7909911995434555,1.9669777269083681,1.8493529783603861,1.9355290975883008,2.0555846650416143,1.526750223563635,1.365371328474339,2.029289791615593,2.242873304556653,2.4373809585195545,1.4178942663677923,1.4553567959782754,1.5087933168670524,19.24970366154538,2.776668713854093,1.3561999273256617,2.0186516351045363,1.323301628049986
D12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.310312316158658,1.228551805454309,1.9079914309744055,1.5032925155677361,2.216685259333982,1.533097901893985,1.2991368631714622,1.314965884781767,0.9329090075916042,0.8824216411661467,1.0968532384840088,1.2181958428677433,2.1675918597959267,1.4361614883076648,1.552275292502074,1.2958081222476636,1.683446537365274,1.3431880464622523,1.0202646288252666,1.713097773379971,1.595041411641489,2.1098305138937974,1.2285247278901323,1.707026195998857,0.9318641685779028,0.9244393855495545,2.612609849664125,2.1879774832701884,1.9698809888280415,2.1472974418488384
E1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22800247550403968,0.0,0.0,0.0,1.5757387796012345,1.0562699970143115,1.5107233813742624,2.0878704945671984,2.7481253139212214,1.4410266719297198,1.0958541461996454,1.456692932125776,1.1421230425630995,1.1362186907575165,1.3101152842997301,0.9425607343577731,1.8861821748684164,2.0587559952598724,1.8886105519844278,1.9727850315572795,2.1713423415381783,1.4150253351704976,1.4239813564313053,1.1825867847618063,1.4028158997444962,1.558623136929782,1.222467471530809,1.7146432844204114,1.5419808644649358,1.0632133031777364,29.63390898760098,0.0,2.0578607207963273,1.8323642553408028
E2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2771849369452682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189291244200018,0.6450117925197948,0.0,0.5851874614356051,1.291272661365948,1.3600629275974931,1.5151413874698108,1.2373158178701686,2.3850103328718077,1.8886262462693644,1.042155238189693,1.4278922184529712,1.7288300223058144,1.1327207726933608,1.1963753531670385,1.229434591140155,2.9094142928638185,2.704003087953062,1.6852079622154292,48.18964828263367,1.3450372864329694,2.491711193505253,1.3344959451615104,1.9366079781141607,2.1480815776344,1.6598281568389837,1.4406191439742315,2.704169823270494,20.310608435473277,0.0,24.64934166519478,17.03266974311829,2.440061726137518,17.234554222841776
